,name,color,species,link
1031,krilaro,Blue,Kyrii,https://www.stuckpets.com/adopt/krilaro
1032,kriocs,Blue,Kyrii,https://www.stuckpets.com/adopt/kriocs
1033,krisstn,Blue,Kyrii,https://www.stuckpets.com/adopt/krisstn
1034,Logic__,Blue,Kyrii,https://www.stuckpets.com/adopt/Logic__
1035,Mrs_Obscure,Blue,Kyrii,https://www.stuckpets.com/adopt/Mrs_Obscure
1036,Mr_JTA,Blue,Kyrii,https://www.stuckpets.com/adopt/Mr_JTA
1037,sophialan,Blue,Kyrii,https://www.stuckpets.com/adopt/sophialan
1038,SpaRkY_JaCk,Blue,Kyrii,https://www.stuckpets.com/adopt/SpaRkY_JaCk
1039,speckled0,Blue,Kyrii,https://www.stuckpets.com/adopt/speckled0
1040,Speckly10,Blue,Kyrii,https://www.stuckpets.com/adopt/Speckly10
1041,spottyjoel,Blue,Kyrii,https://www.stuckpets.com/adopt/spottyjoel
1042,staramen,Blue,Kyrii,https://www.stuckpets.com/adopt/staramen
1043,star_max,Blue,Kyrii,https://www.stuckpets.com/adopt/star_max
1044,Stealthy986,Blue,Kyrii,https://www.stuckpets.com/adopt/Stealthy986
1045,steekr,Blue,Kyrii,https://www.stuckpets.com/adopt/steekr
1046,duster29,Green,Kyrii,https://www.stuckpets.com/adopt/duster29
1047,krikien,Green,Kyrii,https://www.stuckpets.com/adopt/krikien
1048,krindas,Green,Kyrii,https://www.stuckpets.com/adopt/krindas
1049,kriria,Green,Kyrii,https://www.stuckpets.com/adopt/kriria
1050,Kyriizena,Green,Kyrii,https://www.stuckpets.com/adopt/Kyriizena
1051,Kyxminy,Green,Kyrii,https://www.stuckpets.com/adopt/Kyxminy
1052,Lucky97,Green,Kyrii,https://www.stuckpets.com/adopt/Lucky97
1053,mr_ock,Green,Kyrii,https://www.stuckpets.com/adopt/mr_ock
1054,mustard_23,Green,Kyrii,https://www.stuckpets.com/adopt/mustard_23
1055,Sir_Abl,Green,Kyrii,https://www.stuckpets.com/adopt/Sir_Abl
1056,Snowflake_Dream,Green,Kyrii,https://www.stuckpets.com/adopt/Snowflake_Dream
1057,snowielia,Green,Kyrii,https://www.stuckpets.com/adopt/snowielia
1058,Snowy_Sir,Green,Kyrii,https://www.stuckpets.com/adopt/Snowy_Sir
1059,sparkyff,Green,Kyrii,https://www.stuckpets.com/adopt/sparkyff
1060,Speckled_Thingy,Green,Kyrii,https://www.stuckpets.com/adopt/Speckled_Thingy
1061,starry_99,Green,Kyrii,https://www.stuckpets.com/adopt/starry_99
1062,sunnysends,Green,Kyrii,https://www.stuckpets.com/adopt/sunnysends
1063,sweet_hart164,Green,Kyrii,https://www.stuckpets.com/adopt/sweet_hart164
1064,sweet__kougra,Green,Kyrii,https://www.stuckpets.com/adopt/sweet__kougra
1065,torreyx,Green,Kyrii,https://www.stuckpets.com/adopt/torreyx
1066,TreeJake,Green,Kyrii,https://www.stuckpets.com/adopt/TreeJake
1067,brave_red,Red,Kyrii,https://www.stuckpets.com/adopt/brave_red
1068,Burning_kaiser,Red,Kyrii,https://www.stuckpets.com/adopt/Burning_kaiser
1069,Cinnamondj,Red,Kyrii,https://www.stuckpets.com/adopt/Cinnamondj
1070,coconut_seven,Red,Kyrii,https://www.stuckpets.com/adopt/coconut_seven
1071,foolround,Red,Kyrii,https://www.stuckpets.com/adopt/foolround
1072,breannaalyssa,Blue,Peophin,https://www.stuckpets.com/adopt/breannaalyssa
1073,Breezy345,Blue,Peophin,https://www.stuckpets.com/adopt/Breezy345
1074,frankyaki,Blue,Peophin,https://www.stuckpets.com/adopt/frankyaki
1075,Lucky_Johnny,Blue,Peophin,https://www.stuckpets.com/adopt/Lucky_Johnny
1076,meisize,Blue,Peophin,https://www.stuckpets.com/adopt/meisize
1077,Misty86,Blue,Peophin,https://www.stuckpets.com/adopt/Misty86
1078,moira_riley,Blue,Peophin,https://www.stuckpets.com/adopt/moira_riley
1079,Mrs_Lambert,Blue,Peophin,https://www.stuckpets.com/adopt/Mrs_Lambert
1080,SkyeFoot,Blue,Peophin,https://www.stuckpets.com/adopt/SkyeFoot
1081,skyla_111,Blue,Peophin,https://www.stuckpets.com/adopt/skyla_111
1082,Sparkle_136,Blue,Peophin,https://www.stuckpets.com/adopt/Sparkle_136
1083,Sparkle_3633,Blue,Peophin,https://www.stuckpets.com/adopt/Sparkle_3633
1084,splash_horse,Blue,Peophin,https://www.stuckpets.com/adopt/splash_horse
1085,spunky_50,Blue,Peophin,https://www.stuckpets.com/adopt/spunky_50
1086,star_85_85,Blue,Peophin,https://www.stuckpets.com/adopt/star_85_85
1087,Suki_Aurora,Blue,Peophin,https://www.stuckpets.com/adopt/Suki_Aurora
1088,Sundance87,Blue,Peophin,https://www.stuckpets.com/adopt/Sundance87
1089,Sweet_and_Gentle,Blue,Peophin,https://www.stuckpets.com/adopt/Sweet_and_Gentle
1090,Trish535,Blue,Peophin,https://www.stuckpets.com/adopt/Trish535
1091,TrishaDelina,Blue,Peophin,https://www.stuckpets.com/adopt/TrishaDelina
1092,twtttt,Blue,Peophin,https://www.stuckpets.com/adopt/twtttt
1093,_____Diamond_____,Blue,Peophin,https://www.stuckpets.com/adopt/_____Diamond_____
1094,_____Sally_____,Blue,Peophin,https://www.stuckpets.com/adopt/_____Sally_____
1095,crazylilpeophin,Green,Peophin,https://www.stuckpets.com/adopt/crazylilpeophin
1096,Kurapika111,Green,Peophin,https://www.stuckpets.com/adopt/Kurapika111
1097,rukipolka,Green,Peophin,https://www.stuckpets.com/adopt/rukipolka
1098,skipperania,Green,Peophin,https://www.stuckpets.com/adopt/skipperania
1099,Sparkle4884,Green,Peophin,https://www.stuckpets.com/adopt/Sparkle4884
1100,Spongy_Peophin,Green,Peophin,https://www.stuckpets.com/adopt/Spongy_Peophin
1101,stella_amanda,Green,Peophin,https://www.stuckpets.com/adopt/stella_amanda
1102,summer487,Green,Peophin,https://www.stuckpets.com/adopt/summer487
1103,sunburn467,Green,Peophin,https://www.stuckpets.com/adopt/sunburn467
1104,Sundance247,Green,Peophin,https://www.stuckpets.com/adopt/Sundance247
1105,sunday590,Green,Peophin,https://www.stuckpets.com/adopt/sunday590
1106,sunrisestar83,Green,Peophin,https://www.stuckpets.com/adopt/sunrisestar83
1107,sweety_henry,Green,Peophin,https://www.stuckpets.com/adopt/sweety_henry
1108,toffee_treat,Green,Peophin,https://www.stuckpets.com/adopt/toffee_treat
1109,turquoise_Polly,Green,Peophin,https://www.stuckpets.com/adopt/turquoise_Polly
1110,coral_code,Red,Peophin,https://www.stuckpets.com/adopt/coral_code
1111,cyrus56,Red,Peophin,https://www.stuckpets.com/adopt/cyrus56
1112,foolishmonkey,Red,Peophin,https://www.stuckpets.com/adopt/foolishmonkey
1113,Lucid_Will,Red,Peophin,https://www.stuckpets.com/adopt/Lucid_Will
1114,ruby_lucky_glitter,Red,Peophin,https://www.stuckpets.com/adopt/ruby_lucky_glitter
1115,ruby__night,Red,Peophin,https://www.stuckpets.com/adopt/ruby__night
1116,Sloan554,Red,Peophin,https://www.stuckpets.com/adopt/Sloan554
1117,snoopy475,Red,Peophin,https://www.stuckpets.com/adopt/snoopy475
1118,snowballmill,Red,Peophin,https://www.stuckpets.com/adopt/snowballmill
1119,speckle7,Red,Peophin,https://www.stuckpets.com/adopt/speckle7
1120,spitfire_98,Red,Peophin,https://www.stuckpets.com/adopt/spitfire_98
1121,Splash_30,Red,Peophin,https://www.stuckpets.com/adopt/Splash_30
1122,bluefrog78,Blue,Quiggle,https://www.stuckpets.com/adopt/bluefrog78
1123,Franny262,Blue,Quiggle,https://www.stuckpets.com/adopt/Franny262
1124,mrs__kiko,Blue,Quiggle,https://www.stuckpets.com/adopt/mrs__kiko
1125,rock_quiggle,Blue,Quiggle,https://www.stuckpets.com/adopt/rock_quiggle
1126,Smiley_155,Blue,Quiggle,https://www.stuckpets.com/adopt/Smiley_155
1127,snowy855,Blue,Quiggle,https://www.stuckpets.com/adopt/snowy855
1128,snuggles458,Blue,Quiggle,https://www.stuckpets.com/adopt/snuggles458
1129,Spot_616,Blue,Quiggle,https://www.stuckpets.com/adopt/Spot_616
1130,claus46,Green,Quiggle,https://www.stuckpets.com/adopt/claus46
1131,freckles_52,Green,Quiggle,https://www.stuckpets.com/adopt/freckles_52
1132,Ruby_Red_Jasmine,Green,Quiggle,https://www.stuckpets.com/adopt/Ruby_Red_Jasmine
1133,SNOWBELL454,Green,Quiggle,https://www.stuckpets.com/adopt/SNOWBELL454
1134,softball20,Green,Quiggle,https://www.stuckpets.com/adopt/softball20
1135,splash_321,Green,Quiggle,https://www.stuckpets.com/adopt/splash_321
1136,Splash_49,Green,Quiggle,https://www.stuckpets.com/adopt/Splash_49
1137,star_light554,Green,Quiggle,https://www.stuckpets.com/adopt/star_light554
1138,star_light855,Green,Quiggle,https://www.stuckpets.com/adopt/star_light855
1139,stealth439,Green,Quiggle,https://www.stuckpets.com/adopt/stealth439
1140,summer_1204,Green,Quiggle,https://www.stuckpets.com/adopt/summer_1204
1141,Sunny_Peophin,Green,Quiggle,https://www.stuckpets.com/adopt/Sunny_Peophin
1142,sweet_lil_princess,Green,Quiggle,https://www.stuckpets.com/adopt/sweet_lil_princess
1143,breannaisabel,Red,Quiggle,https://www.stuckpets.com/adopt/breannaisabel
1144,Cinnamon184,Red,Quiggle,https://www.stuckpets.com/adopt/Cinnamon184
1145,Skye_181,Red,Quiggle,https://www.stuckpets.com/adopt/Skye_181
1146,sweetyquiggle,Red,Quiggle,https://www.stuckpets.com/adopt/sweetyquiggle
1147,tony_788,Red,Quiggle,https://www.stuckpets.com/adopt/tony_788
1148,FuNkY977,Yellow,Quiggle,https://www.stuckpets.com/adopt/FuNkY977
1149,kriksss,Yellow,Quiggle,https://www.stuckpets.com/adopt/kriksss
1150,Smiley_70,Yellow,Quiggle,https://www.stuckpets.com/adopt/Smiley_70
1151,stargirl481,Yellow,Quiggle,https://www.stuckpets.com/adopt/stargirl481
1152,sunlight05,Yellow,Quiggle,https://www.stuckpets.com/adopt/sunlight05
1153,BlinkyNeo,Blue,Shoyru,https://www.stuckpets.com/adopt/BlinkyNeo
1154,brave_7,Blue,Shoyru,https://www.stuckpets.com/adopt/brave_7
1155,Brave_Kira,Blue,Shoyru,https://www.stuckpets.com/adopt/Brave_Kira
1156,breezy367,Blue,Shoyru,https://www.stuckpets.com/adopt/breezy367
1157,Christan__,Blue,Shoyru,https://www.stuckpets.com/adopt/Christan__
1158,Cinnamon_Jesus,Blue,Shoyru,https://www.stuckpets.com/adopt/Cinnamon_Jesus
1159,CinnyCan,Blue,Shoyru,https://www.stuckpets.com/adopt/CinnyCan
1160,claus261,Blue,Shoyru,https://www.stuckpets.com/adopt/claus261
1161,Craziiex,Blue,Shoyru,https://www.stuckpets.com/adopt/Craziiex
1162,komgun,Blue,Shoyru,https://www.stuckpets.com/adopt/komgun
1163,kongun,Blue,Shoyru,https://www.stuckpets.com/adopt/kongun
1164,kris909,Blue,Shoyru,https://www.stuckpets.com/adopt/kris909
1165,krishna363,Blue,Shoyru,https://www.stuckpets.com/adopt/krishna363
1166,krishna_daniela,Blue,Shoyru,https://www.stuckpets.com/adopt/krishna_daniela
1167,Lovely_N_Love,Blue,Shoyru,https://www.stuckpets.com/adopt/Lovely_N_Love
1168,Midnight_Magical,Blue,Shoyru,https://www.stuckpets.com/adopt/Midnight_Magical
1169,miu_love,Blue,Shoyru,https://www.stuckpets.com/adopt/miu_love
1170,Mrs_Angela,Blue,Shoyru,https://www.stuckpets.com/adopt/Mrs_Angela
1171,Mrs_Bella,Blue,Shoyru,https://www.stuckpets.com/adopt/Mrs_Bella
1172,mr_blu,Blue,Shoyru,https://www.stuckpets.com/adopt/mr_blu
1173,Pistachio_1007,Blue,Shoyru,https://www.stuckpets.com/adopt/Pistachio_1007
1174,pollyjanna,Blue,Shoyru,https://www.stuckpets.com/adopt/pollyjanna
1175,Pollylucy,Blue,Shoyru,https://www.stuckpets.com/adopt/Pollylucy
1176,pretty_sea_water,Blue,Shoyru,https://www.stuckpets.com/adopt/pretty_sea_water
1177,prince47,Blue,Shoyru,https://www.stuckpets.com/adopt/prince47
1178,princeroro,Blue,Shoyru,https://www.stuckpets.com/adopt/princeroro
1179,Rocky_443,Blue,Shoyru,https://www.stuckpets.com/adopt/Rocky_443
1180,Ryuu28,Blue,Shoyru,https://www.stuckpets.com/adopt/Ryuu28
1181,Ryuu467,Blue,Shoyru,https://www.stuckpets.com/adopt/Ryuu467
1182,ryuu9,Blue,Shoyru,https://www.stuckpets.com/adopt/ryuu9
1183,Silvia432,Blue,Shoyru,https://www.stuckpets.com/adopt/Silvia432
1184,skipperlate,Blue,Shoyru,https://www.stuckpets.com/adopt/skipperlate
1185,skyebenson,Blue,Shoyru,https://www.stuckpets.com/adopt/skyebenson
1186,Skye_Teagan,Blue,Shoyru,https://www.stuckpets.com/adopt/Skye_Teagan
1187,smiley_135,Blue,Shoyru,https://www.stuckpets.com/adopt/smiley_135
1188,Snoopy712,Blue,Shoyru,https://www.stuckpets.com/adopt/Snoopy712
1189,snowdrop271,Blue,Shoyru,https://www.stuckpets.com/adopt/snowdrop271
1190,Snowdrop359,Blue,Shoyru,https://www.stuckpets.com/adopt/Snowdrop359
1191,snowdrop489,Blue,Shoyru,https://www.stuckpets.com/adopt/snowdrop489
1192,snowdrop567,Blue,Shoyru,https://www.stuckpets.com/adopt/snowdrop567
1193,Snowflake_30,Blue,Shoyru,https://www.stuckpets.com/adopt/Snowflake_30
1194,snuffie456,Blue,Shoyru,https://www.stuckpets.com/adopt/snuffie456
1195,soul_86,Blue,Shoyru,https://www.stuckpets.com/adopt/soul_86
1196,sparks_life,Blue,Shoyru,https://www.stuckpets.com/adopt/sparks_life
1197,Sparky_davis,Blue,Shoyru,https://www.stuckpets.com/adopt/Sparky_davis
1198,spark_lily,Blue,Shoyru,https://www.stuckpets.com/adopt/spark_lily
1199,Speckled_Joy,Blue,Shoyru,https://www.stuckpets.com/adopt/Speckled_Joy
1200,speedypath,Blue,Shoyru,https://www.stuckpets.com/adopt/speedypath
1201,spiffy_33,Blue,Shoyru,https://www.stuckpets.com/adopt/spiffy_33
1202,spinelstar,Blue,Shoyru,https://www.stuckpets.com/adopt/spinelstar
1203,breezy585,Blue,Acara,https://www.stuckpets.com/adopt/breezy585
1204,cindypixy,Blue,Acara,https://www.stuckpets.com/adopt/cindypixy
1205,fofy_40,Blue,Acara,https://www.stuckpets.com/adopt/fofy_40
1206,franybarbara,Blue,Acara,https://www.stuckpets.com/adopt/franybarbara
1207,kri90,Blue,Acara,https://www.stuckpets.com/adopt/kri90
1208,Kris9431,Blue,Acara,https://www.stuckpets.com/adopt/Kris9431
1209,krishna768,Blue,Acara,https://www.stuckpets.com/adopt/krishna768
1210,kriss44,Blue,Acara,https://www.stuckpets.com/adopt/kriss44
1211,krista134,Blue,Acara,https://www.stuckpets.com/adopt/krista134
1212,krista503,Blue,Acara,https://www.stuckpets.com/adopt/krista503
1213,LUCIAOLIVIA,Blue,Acara,https://www.stuckpets.com/adopt/LUCIAOLIVIA
1214,luciavalentina,Blue,Acara,https://www.stuckpets.com/adopt/luciavalentina
1215,lucid_acara,Blue,Acara,https://www.stuckpets.com/adopt/lucid_acara
1216,Miracle_Brooks,Blue,Acara,https://www.stuckpets.com/adopt/Miracle_Brooks
1217,Polly13,Blue,Acara,https://www.stuckpets.com/adopt/Polly13
1218,Polly_Beautiful,Blue,Acara,https://www.stuckpets.com/adopt/Polly_Beautiful
1219,polly_lola,Blue,Acara,https://www.stuckpets.com/adopt/polly_lola
1220,Poog289,Blue,Acara,https://www.stuckpets.com/adopt/Poog289
1221,Rusted_Dust,Blue,Acara,https://www.stuckpets.com/adopt/Rusted_Dust
1222,Silvia78,Blue,Acara,https://www.stuckpets.com/adopt/Silvia78
1223,Skeleton_Acara,Blue,Acara,https://www.stuckpets.com/adopt/Skeleton_Acara
1224,snoopy535,Blue,Acara,https://www.stuckpets.com/adopt/snoopy535
1225,snowy_milo,Blue,Acara,https://www.stuckpets.com/adopt/snowy_milo
1226,Sooty_Acara,Blue,Acara,https://www.stuckpets.com/adopt/Sooty_Acara
1227,Soul_5,Blue,Acara,https://www.stuckpets.com/adopt/Soul_5
1228,spot_11,Blue,Acara,https://www.stuckpets.com/adopt/spot_11
1229,sprinkles102,Blue,Acara,https://www.stuckpets.com/adopt/sprinkles102
1230,Star_Princess_Stella,Blue,Acara,https://www.stuckpets.com/adopt/Star_Princess_Stella
1231,sugar_princess_blue,Blue,Acara,https://www.stuckpets.com/adopt/sugar_princess_blue
1232,sundance93,Blue,Acara,https://www.stuckpets.com/adopt/sundance93
1233,sundial421,Blue,Acara,https://www.stuckpets.com/adopt/sundial421
1234,Sunset_8,Blue,Acara,https://www.stuckpets.com/adopt/Sunset_8
1235,sweetheart_5,Blue,Acara,https://www.stuckpets.com/adopt/sweetheart_5
1236,sweet_candy310,Blue,Acara,https://www.stuckpets.com/adopt/sweet_candy310
1237,sweet_cheeks223,Blue,Acara,https://www.stuckpets.com/adopt/sweet_cheeks223
1238,sweet_little_Girl,Blue,Acara,https://www.stuckpets.com/adopt/sweet_little_Girl
1239,trixie_85,Blue,Acara,https://www.stuckpets.com/adopt/trixie_85
1240,Trust_6_6_6,Blue,Acara,https://www.stuckpets.com/adopt/Trust_6_6_6
1241,tutu_lily,Blue,Acara,https://www.stuckpets.com/adopt/tutu_lily
1242,twizzler564,Blue,Acara,https://www.stuckpets.com/adopt/twizzler564
1243,skye114,Green,Acara,https://www.stuckpets.com/adopt/skye114
1244,snuffie282,Green,Acara,https://www.stuckpets.com/adopt/snuffie282
1245,spooky123,Green,Acara,https://www.stuckpets.com/adopt/spooky123
1246,stari2,Green,Acara,https://www.stuckpets.com/adopt/stari2
1247,Star_Strong,Green,Acara,https://www.stuckpets.com/adopt/Star_Strong
1248,summer_156,Green,Acara,https://www.stuckpets.com/adopt/summer_156
1249,sunlight112,Green,Acara,https://www.stuckpets.com/adopt/sunlight112
1250,sweetychiu,Green,Acara,https://www.stuckpets.com/adopt/sweetychiu
1251,Sweety_Na,Green,Acara,https://www.stuckpets.com/adopt/Sweety_Na
1252,sWeEt_ChEeKs90,Green,Acara,https://www.stuckpets.com/adopt/sWeEt_ChEeKs90
1253,Blueberry_Nothing,Blue,Zafara,https://www.stuckpets.com/adopt/Blueberry_Nothing
1254,Brave_bold,Blue,Zafara,https://www.stuckpets.com/adopt/Brave_bold
1255,breannasophia,Blue,Zafara,https://www.stuckpets.com/adopt/breannasophia
1256,krissy_21,Blue,Zafara,https://www.stuckpets.com/adopt/krissy_21
1257,lukahugo,Blue,Zafara,https://www.stuckpets.com/adopt/lukahugo
1258,mizzlucky,Blue,Zafara,https://www.stuckpets.com/adopt/mizzlucky
1259,PtOrangE,Blue,Zafara,https://www.stuckpets.com/adopt/PtOrangE
1260,roky200,Blue,Zafara,https://www.stuckpets.com/adopt/roky200
1261,Rusty_400,Blue,Zafara,https://www.stuckpets.com/adopt/Rusty_400
1262,shellie_9_9_9,Blue,Zafara,https://www.stuckpets.com/adopt/shellie_9_9_9
1263,snowdrop506,Blue,Zafara,https://www.stuckpets.com/adopt/snowdrop506
1264,Snuggles303,Blue,Zafara,https://www.stuckpets.com/adopt/Snuggles303
1265,Sokka1,Blue,Zafara,https://www.stuckpets.com/adopt/Sokka1
1266,sparkle03,Blue,Zafara,https://www.stuckpets.com/adopt/sparkle03
1267,Sparks_Shine,Blue,Zafara,https://www.stuckpets.com/adopt/Sparks_Shine
1268,spiffy_81,Blue,Zafara,https://www.stuckpets.com/adopt/spiffy_81
1269,Spinelli_101,Blue,Zafara,https://www.stuckpets.com/adopt/Spinelli_101
1270,spooker765,Blue,Zafara,https://www.stuckpets.com/adopt/spooker765
1271,spot_luc,Blue,Zafara,https://www.stuckpets.com/adopt/spot_luc
1272,StarlaZina,Blue,Zafara,https://www.stuckpets.com/adopt/StarlaZina
1273,Starry_10,Blue,Zafara,https://www.stuckpets.com/adopt/Starry_10
1274,Starry_2009,Blue,Zafara,https://www.stuckpets.com/adopt/Starry_2009
1275,starry_34,Blue,Zafara,https://www.stuckpets.com/adopt/starry_34
1276,star_light_beauty,Blue,Zafara,https://www.stuckpets.com/adopt/star_light_beauty
1277,Star_Star_rainbow,Blue,Zafara,https://www.stuckpets.com/adopt/Star_Star_rainbow
1278,Suki_sea,Blue,Zafara,https://www.stuckpets.com/adopt/Suki_sea
1279,sundance121,Blue,Zafara,https://www.stuckpets.com/adopt/sundance121
1280,Sunday188,Blue,Zafara,https://www.stuckpets.com/adopt/Sunday188
1281,sunlight76,Blue,Zafara,https://www.stuckpets.com/adopt/sunlight76
1282,sweety130,Blue,Zafara,https://www.stuckpets.com/adopt/sweety130
1283,sweety193,Blue,Zafara,https://www.stuckpets.com/adopt/sweety193
1284,sweet__abby,Blue,Zafara,https://www.stuckpets.com/adopt/sweet__abby
1285,toffee_good,Blue,Zafara,https://www.stuckpets.com/adopt/toffee_good
1286,tomahawk834,Blue,Zafara,https://www.stuckpets.com/adopt/tomahawk834
1287,twistedmaddie,Blue,Zafara,https://www.stuckpets.com/adopt/twistedmaddie
1288,____daisy______,Blue,Zafara,https://www.stuckpets.com/adopt/____daisy______
1289,_____Yoshi____,Blue,Zafara,https://www.stuckpets.com/adopt/_____Yoshi____
1290,Breezy369,Green,Zafara,https://www.stuckpets.com/adopt/Breezy369
1291,coconut_zara,Green,Zafara,https://www.stuckpets.com/adopt/coconut_zara
1292,Grr_Zarrr,Green,Zafara,https://www.stuckpets.com/adopt/Grr_Zarrr
1293,spisry,Green,Zafara,https://www.stuckpets.com/adopt/spisry
1294,spitfire131,Green,Zafara,https://www.stuckpets.com/adopt/spitfire131
1295,spooker457,Green,Zafara,https://www.stuckpets.com/adopt/spooker457
1296,spotty225,Green,Zafara,https://www.stuckpets.com/adopt/spotty225
1297,Star_Joshua,Green,Zafara,https://www.stuckpets.com/adopt/Star_Joshua
1298,sugzing,Green,Zafara,https://www.stuckpets.com/adopt/sugzing
1299,summermaddy,Green,Zafara,https://www.stuckpets.com/adopt/summermaddy
1300,Summer_1943,Green,Zafara,https://www.stuckpets.com/adopt/Summer_1943
1301,sweet_candy2,Green,Zafara,https://www.stuckpets.com/adopt/sweet_candy2
1302,_______Hazel_______,Green,Zafara,https://www.stuckpets.com/adopt/_______Hazel_______
1303,Blumaroo03,Blue,Blumaroo,https://www.stuckpets.com/adopt/Blumaroo03
1304,Blumaroo32,Blue,Blumaroo,https://www.stuckpets.com/adopt/Blumaroo32
1305,blumaroo_2,Blue,Blumaroo,https://www.stuckpets.com/adopt/blumaroo_2
1306,Blumaroo_30,Blue,Blumaroo,https://www.stuckpets.com/adopt/Blumaroo_30
1307,blumaroo_ho,Blue,Blumaroo,https://www.stuckpets.com/adopt/blumaroo_ho
1308,Blumaroo_time,Blue,Blumaroo,https://www.stuckpets.com/adopt/Blumaroo_time
1309,Blum_x,Blue,Blumaroo,https://www.stuckpets.com/adopt/Blum_x
1310,bonjutyy,Blue,Blumaroo,https://www.stuckpets.com/adopt/bonjutyy
1311,Breezy_08,Blue,Blumaroo,https://www.stuckpets.com/adopt/Breezy_08
1312,frisky_87,Blue,Blumaroo,https://www.stuckpets.com/adopt/frisky_87
1313,monster_5768,Blue,Blumaroo,https://www.stuckpets.com/adopt/monster_5768
1314,pooh2345,Blue,Blumaroo,https://www.stuckpets.com/adopt/pooh2345
1315,pretty_cupcake_blue,Blue,Blumaroo,https://www.stuckpets.com/adopt/pretty_cupcake_blue
1316,prince_orz,Blue,Blumaroo,https://www.stuckpets.com/adopt/prince_orz
1317,smiley_blumaroo,Blue,Blumaroo,https://www.stuckpets.com/adopt/smiley_blumaroo
1318,snowflake_198,Blue,Blumaroo,https://www.stuckpets.com/adopt/snowflake_198
1319,spartensparten49,Blue,Blumaroo,https://www.stuckpets.com/adopt/spartensparten49
1320,speckled_1274,Blue,Blumaroo,https://www.stuckpets.com/adopt/speckled_1274
1321,Speedy_829,Blue,Blumaroo,https://www.stuckpets.com/adopt/Speedy_829
1322,spotty1717,Blue,Blumaroo,https://www.stuckpets.com/adopt/spotty1717
1323,STEALTH586,Blue,Blumaroo,https://www.stuckpets.com/adopt/STEALTH586
1324,stormy_blumaroo,Blue,Blumaroo,https://www.stuckpets.com/adopt/stormy_blumaroo
1325,sweety_kairi,Blue,Blumaroo,https://www.stuckpets.com/adopt/sweety_kairi
1326,sweet_heart762,Blue,Blumaroo,https://www.stuckpets.com/adopt/sweet_heart762
1327,Trinity_____,Blue,Blumaroo,https://www.stuckpets.com/adopt/Trinity_____
1328,claus421,Christmas,Blumaroo,https://www.stuckpets.com/adopt/claus421
1329,blumaroo_dark,Green,Blumaroo,https://www.stuckpets.com/adopt/blumaroo_dark
1330,BLUMAROO_JeN,Green,Blumaroo,https://www.stuckpets.com/adopt/BLUMAROO_JeN
1331,COFFEE_ROO,Green,Blumaroo,https://www.stuckpets.com/adopt/COFFEE_ROO
1332,kooky208,Green,Blumaroo,https://www.stuckpets.com/adopt/kooky208
1333,LuckyLuciano17k,Green,Blumaroo,https://www.stuckpets.com/adopt/LuckyLuciano17k
1334,mery_the_queen,Green,Blumaroo,https://www.stuckpets.com/adopt/mery_the_queen
1335,Moira_elise,Green,Blumaroo,https://www.stuckpets.com/adopt/Moira_elise
1336,sloan42,Green,Blumaroo,https://www.stuckpets.com/adopt/sloan42
1337,Spiffy132,Green,Blumaroo,https://www.stuckpets.com/adopt/Spiffy132
1338,spring_blumaroo,Green,Blumaroo,https://www.stuckpets.com/adopt/spring_blumaroo
1339,starburstray,Green,Blumaroo,https://www.stuckpets.com/adopt/starburstray
1340,Summer_143,Green,Blumaroo,https://www.stuckpets.com/adopt/Summer_143
1341,Timothy_The_First,Green,Blumaroo,https://www.stuckpets.com/adopt/Timothy_The_First
1342,Tozi8,Green,Blumaroo,https://www.stuckpets.com/adopt/Tozi8
1343,treetucker,Green,Blumaroo,https://www.stuckpets.com/adopt/treetucker
1344,Funky_250,Red,Blumaroo,https://www.stuckpets.com/adopt/Funky_250
1345,kure5,Red,Blumaroo,https://www.stuckpets.com/adopt/kure5
1346,roky04,Red,Blumaroo,https://www.stuckpets.com/adopt/roky04
1347,rotundroo,Red,Blumaroo,https://www.stuckpets.com/adopt/rotundroo
1348,spot_44,Red,Blumaroo,https://www.stuckpets.com/adopt/spot_44
1349,sunset_301,Red,Blumaroo,https://www.stuckpets.com/adopt/sunset_301
1350,sweetheart_703,Red,Blumaroo,https://www.stuckpets.com/adopt/sweetheart_703
1351,Sweetielopez,Red,Blumaroo,https://www.stuckpets.com/adopt/Sweetielopez
1352,sweet_heart187,Red,Blumaroo,https://www.stuckpets.com/adopt/sweet_heart187
1353,freckles312,Blue,Techo,https://www.stuckpets.com/adopt/freckles312
1354,fred157,Blue,Techo,https://www.stuckpets.com/adopt/fred157
1355,lucey88,Blue,Techo,https://www.stuckpets.com/adopt/lucey88
1356,popjust,Blue,Techo,https://www.stuckpets.com/adopt/popjust
1357,Soul_100,Blue,Techo,https://www.stuckpets.com/adopt/Soul_100
1358,Spooky_Nook,Blue,Techo,https://www.stuckpets.com/adopt/Spooky_Nook
1359,Spot_Head,Blue,Techo,https://www.stuckpets.com/adopt/Spot_Head
1360,toph31,Blue,Techo,https://www.stuckpets.com/adopt/toph31
1361,TophBiFong,Blue,Techo,https://www.stuckpets.com/adopt/TophBiFong
1362,TyresseJ,Blue,Techo,https://www.stuckpets.com/adopt/TyresseJ
1363,bionic308,Green,Techo,https://www.stuckpets.com/adopt/bionic308
1364,crazy_frog_322,Green,Techo,https://www.stuckpets.com/adopt/crazy_frog_322
1365,Freckles_149,Green,Techo,https://www.stuckpets.com/adopt/Freckles_149
